Title: Sunspot, latitude and percentage area
Source:  http://solarscience.msfc.nasa.gov/greenwch/bflydata.txt
Year,Latitude, Percentage of area
1969.457,-61.35,0.0000
1969.457,-56.80,0.0000
1969.457,-52.74,0.0000
1969.457,-49.03,0.0000
1969.457,-45.58,0.0000
1969.457,-42.34,0.0000
1969.457,-39.25,0.0000
1969.457,-36.29,0.0000
1969.457,-33.44,0.0000
1969.457,-30.68,0.0000
1969.457,-27.99,0.0008
1969.457,-25.38,0.0001
1969.457,-22.81,0.0057
1969.457,-20.30,0.0083
1969.457,-17.83,0.0087
1969.457,-15.39,0.0791
1969.457,-12.97,0.0189
1969.457,-10.58,0.0009
1969.457,-8.21,0.0001
1969.457,-5.86,0.0000
1969.457,-3.51,0.0000
1969.457,-1.17,0.0000
1969.457,1.17,0.0000
1969.457,3.51,0.0001
1969.457,5.86,0.0038
1969.457,8.21,0.0270
1969.457,10.58,0.0405
1969.457,12.97,0.0088
1969.457,15.39,0.0113
1969.457,17.83,0.0286
1969.457,20.30,0.0000
1969.457,22.81,0.0001
1969.457,25.38,0.0001
1969.457,27.99,0.0000
1969.457,30.68,0.0000
1969.457,33.44,0.0000
1969.457,36.29,0.0000
1969.457,39.25,0.0000
1969.457,42.34,0.0000
1969.457,45.58,0.0000
1969.457,49.03,0.0000
1969.457,52.74,0.0000
1969.457,56.80,0.0000
1969.457,61.35,0.0000
1969.457,66.69,0.0000
1969.457,73.57,0.0000
1969.457,87.44,0.0000
1969.531,-87.44,0.0000
1969.531,-73.57,0.0000
1969.531,-66.69,0.0000
1969.531,-61.35,0.0000
1969.531,-56.80,0.0000
1969.531,-52.74,0.0000
1969.531,-49.03,0.0000
1969.531,-45.58,0.0000
1969.531,-42.34,0.0000
1969.531,-39.25,0.0000
1969.531,-36.29,0.0012
1969.531,-33.44,0.0000
1969.531,-30.68,0.0000
1969.531,-27.99,0.0002
1969.531,-25.38,0.0001
1969.531,-22.81,0.0001
1969.531,-20.30,0.0010
1969.531,-17.83,0.0081
1969.531,-15.39,0.0410
1969.531,-12.97,0.0001
1969.531,-10.58,0.0118
1969.531,-8.21,0.0003
1969.531,-5.86,0.0000
1969.531,-3.51,0.0000
1969.531,-1.17,0.0000
1969.531,1.17,0.0000
1969.531,3.51,0.0001
1969.531,5.86,0.0080
1969.531,8.21,0.0085
1969.531,10.58,0.0150
1969.531,12.97,0.0131
1969.531,15.39,0.0052
1969.531,17.83,0.0030
1969.531,20.30,0.0010
1969.531,22.81,0.0005
1969.531,25.38,0.0003
1969.531,27.99,0.0001
1969.531,30.68,0.0000
1969.531,33.44,0.0000
1969.531,36.29,0.0000
1969.531,39.25,0.0000
1969.531,42.34,0.0000
1969.531,45.58,0.0000
1969.531,49.03,0.0000
1969.531,52.74,0.0000
1969.531,56.80,0.0000
1969.531,61.35,0.0000
1969.531,66.69,0.0000
1969.531,73.57,0.0000
1969.531,87.44,0.0000
1969.605,-87.44,0.0000
1969.605,-73.57,0.0000
1969.605,-66.69,0.0000
1969.605,-61.35,0.0000
1969.605,-56.80,0.0000
1969.605,-52.74,0.0000
1969.605,-49.03,0.0000
1969.605,-45.58,0.0000
1969.605,-42.34,0.0000
1969.605,-39.25,0.0000
1969.605,-36.29,0.0000
1969.605,-33.44,0.0003
1969.605,-30.68,0.0001
1969.605,-27.99,0.0000
1969.605,-25.38,0.0000
1969.605,-22.81,0.0041
1969.605,-20.30,0.0001
1969.605,-17.83,0.0032
1969.605,-15.39,0.0123
1969.605,-12.97,0.0201
1969.605,-10.58,0.0039
1969.605,-8.21,0.0428
1969.605,-5.86,0.0000
1969.605,-3.51,0.0000
1969.605,-1.17,0.0000
1969.605,1.17,0.0000
1969.605,3.51,0.0001
1969.605,5.86,0.0015
1969.605,8.21,0.0021
1969.605,10.58,0.0053
1969.605,12.97,0.0176
1969.605,15.39,0.0019
1969.605,17.83,0.0002
1969.605,20.30,0.0046
1969.605,22.81,0.0005
1969.605,25.38,0.0008
1969.605,27.99,0.0004
1969.605,30.68,0.0000
1969.605,33.44,0.0000
1969.605,36.29,0.0000
1969.605,39.25,0.0000
1969.605,42.34,0.0000
1969.605,45.58,0.0000
1969.605,49.03,0.0000
1969.605,52.74,0.0000
1969.605,56.80,0.0000
1969.605,61.35,0.0000
1969.605,66.69,0.0000
1969.605,73.57,0.0000
1969.605,87.44,0.0000
1969.679,-87.44,0.0000
1969.679,-73.57,0.0000
1969.679,-66.69,0.0000
1969.679,-61.35,0.0000
1969.679,-56.80,0.0000
1969.679,-52.74,0.0000
1969.679,-49.03,0.0000
1969.679,-45.58,0.0000
1969.679,-42.34,0.0000
1969.679,-39.25,0.0000
1969.679,-36.29,0.0000
1969.679,-33.44,0.0018
1969.679,-30.68,0.0032
1969.679,-27.99,0.0000
1969.679,-25.38,0.0001
1969.679,-22.81,0.0001
1969.679,-20.30,0.0025
1969.679,-17.83,0.0003
1969.679,-15.39,0.0030
1969.679,-12.97,0.0029
1969.679,-10.58,0.0073
1969.679,-8.21,0.0023
1969.679,-5.86,0.0001
1969.679,-3.51,0.0001
1969.679,-1.17,0.0000
1969.679,1.17,0.0000
1969.679,3.51,0.0007
1969.679,5.86,0.0114
1969.679,8.21,0.0030
1969.679,10.58,0.0352
1969.679,12.97,0.0007
1969.679,15.39,0.0003
1969.679,17.83,0.0006
1969.679,20.30,0.0001
1969.679,22.81,0.0001
1969.679,25.38,0.0000
1969.679,27.99,0.0000
1969.679,30.68,0.0000
1969.679,33.44,0.0000
1969.679,36.29,0.0000
1969.679,39.25,0.0000
1969.679,42.34,0.0000
1969.679,45.58,0.0000
1969.679,49.03,0.0000
1969.679,52.74,0.0000
1969.679,56.80,0.0000
1969.679,61.35,0.0000
1969.679,66.69,0.0000
1969.679,73.57,0.0000
1969.679,87.44,0.0000
1969.756,-87.44,0.0000
1969.756,-73.57,0.0000
1969.756,-66.69,0.0000
1969.756,-61.35,0.0000
1969.756,-56.80,0.0000
1969.756,-52.74,0.0000
1969.756,-49.03,0.0000
1969.756,-45.58,0.0000
1969.756,-42.34,0.0000
1969.756,-39.25,0.0000
1969.756,-36.29,0.0000
1969.756,-33.44,0.0095
1969.756,-30.68,0.0002
1969.756,-27.99,0.0001
1969.756,-25.38,0.0000
1969.756,-22.81,0.0000
1969.756,-20.30,0.0014
1969.756,-17.83,0.0040
1969.756,-15.39,0.0002
1969.756,-12.97,0.0156
1969.756,-10.58,0.0056
1969.756,-8.21,0.0020
1969.756,-5.86,0.0031
1969.756,-3.51,0.0020
1969.756,-1.17,0.0010
1969.756,1.17,0.0002
1969.756,3.51,0.0000
1969.756,5.86,0.0146
1969.756,8.21,0.0075
1969.756,10.58,0.0047
1969.756,12.97,0.0094
1969.756,15.39,0.0038
1969.756,17.83,0.0012
1969.756,20.30,0.0000
1969.756,22.81,0.0019
1969.756,25.38,0.0001
1969.756,27.99,0.0015
1969.756,30.68,0.0000
1969.756,33.44,0.0000
1969.756,36.29,0.0001
1969.756,39.25,0.0000
1969.756,42.34,0.0000
1969.756,45.58,0.0000
1969.756,49.03,0.0000
1969.756,52.74,0.0000
1969.756,56.80,0.0000
1969.756,61.35,0.0000
1969.756,66.69,0.0000
1969.756,73.57,0.0000
1969.756,87.44,0.0000
1969.830,-87.44,0.0000
1969.830,-73.57,0.0000
1969.830,-66.69,0.0000
1969.830,-61.35,0.0000
1969.830,-56.80,0.0000
1969.830,-52.74,0.0000
1969.830,-49.03,0.0000
1969.830,-45.58,0.0000
1969.830,-42.34,0.0000
1969.830,-39.25,0.0000
1969.830,-36.29,0.0000
1969.830,-33.44,0.0000
1969.830,-30.68,0.0012
1969.830,-27.99,0.0005
1969.830,-25.38,0.0000
1969.830,-22.81,0.0000
1969.830,-20.30,0.0000
1969.830,-17.83,0.0001
1969.830,-15.39,0.0084
1969.830,-12.97,0.0121
1969.830,-10.58,0.0020
1969.830,-8.21,0.0001
1969.830,-5.86,0.0024
1969.830,-3.51,0.0004
1969.830,-1.17,0.0001
1969.830,1.17,0.0000
1969.830,3.51,0.0004
1969.830,5.86,0.0016
1969.830,8.21,0.0001
1969.830,10.58,0.1033
1969.830,12.97,0.0001
1969.830,15.39,0.0002
1969.830,17.83,0.0217
1969.830,20.30,0.0021
1969.830,22.81,0.0000
1969.830,25.38,0.0021
1969.830,27.99,0.0022
1969.830,30.68,0.0000
1969.830,33.44,0.0000
1969.830,36.29,0.0000
1969.830,39.25,0.0000
1969.830,42.34,0.0000
1969.830,45.58,0.0000
1969.830,49.03,0.0000
1969.830,52.74,0.0000
1969.830,56.80,0.0000
1969.830,61.35,0.0000
1969.830,66.69,0.0000
1969.830,73.57,0.0000
1969.830,87.44,0.0000
1969.903,-87.44,0.0000
1969.903,-73.57,0.0000
1969.903,-66.69,0.0000
1969.903,-61.35,0.0000
1969.903,-56.80,0.0000
1969.903,-52.74,0.0000
1969.903,-49.03,0.0000
1969.903,-45.58,0.0000
1969.903,-42.34,0.0000
1969.903,-39.25,0.0000
1969.903,-36.29,0.0000
1969.903,-33.44,0.0000
1969.903,-30.68,0.0000
1969.903,-27.99,0.0000
1969.903,-25.38,0.0000
1969.903,-22.81,0.0006
1969.903,-20.30,0.0001
1969.903,-17.83,0.0013
1969.903,-15.39,0.0030
1969.903,-12.97,0.0037
1969.903,-10.58,0.0001
1969.903,-8.21,0.0000
1969.903,-5.86,0.0004
1969.903,-3.51,0.0009
1969.903,-1.17,0.0011
1969.903,1.17,0.0000
1969.903,3.51,0.0002
1969.903,5.86,0.0344
1969.903,8.21,0.0020
1969.903,10.58,0.0061
1969.903,12.97,0.0697
1969.903,15.39,0.0073
1969.903,17.83,0.0069
1969.903,20.30,0.0059
1969.903,22.81,0.0235
1969.903,25.38,0.0001
1969.903,27.99,0.0000
1969.903,30.68,0.0000
1969.903,33.44,0.0000
1969.903,36.29,0.0000
1969.903,39.25,0.0000
1969.903,42.34,0.0000
1969.903,45.58,0.0000
1969.903,49.03,0.0000
1969.903,52.74,0.0000
1969.903,56.80,0.0000
1969.903,61.35,0.0000
1969.903,66.69,0.0000
1969.903,73.57,0.0000
1969.903,87.44,0.0000
1969.980,-87.44,0.0000
1969.980,-73.57,0.0000
1969.980,-66.69,0.0000
1969.980,-61.35,0.0000
1969.980,-56.80,0.0000
1969.980,-52.74,0.0000
1969.980,-49.03,0.0000
1969.980,-45.58,0.0000
1969.980,-42.34,0.0000
1969.980,-39.25,0.0000
1969.980,-36.29,0.0000
1969.980,-33.44,0.0000
1969.980,-30.68,0.0000
1969.980,-27.99,0.0003
1969.980,-25.38,0.0001
1969.980,-22.81,0.0032
1969.980,-20.30,0.0045
1969.980,-17.83,0.0017
1969.980,-15.39,0.0179
1969.980,-12.97,0.0215
1969.980,-10.58,0.0057
1969.980,-8.21,0.0013
1969.980,-5.86,0.0000
1969.980,-3.51,0.0009
1969.980,-1.17,0.0035
1969.980,1.17,0.0001
1969.980,3.51,0.0000
1969.980,5.86,0.0043
1969.980,8.21,0.0010
1969.980,10.58,0.0071
1969.980,12.97,0.0237
1969.980,15.39,0.0069
1969.980,17.83,0.0062
1969.980,20.30,0.0065
1969.980,22.81,0.0037
1969.980,25.38,0.0001
1969.980,27.99,0.0001
1969.980,30.68,0.0000
1969.980,33.44,0.0000
1969.980,36.29,0.0000
1969.980,39.25,0.0000
1969.980,42.34,0.0000
1969.980,45.58,0.0000
1969.980,49.03,0.0000
1969.980,52.74,0.0000
1969.980,56.80,0.0000
1969.980,61.35,0.0000
1969.980,66.69,0.0000
1969.980,73.57,0.0000
1969.980,87.44,0.0000
1970.055,-87.44,0.0000
1970.055,-73.57,0.0000
1970.055,-66.69,0.0000
1970.055,-61.35,0.0000
1970.055,-56.80,0.0000
1970.055,-52.74,0.0000
1970.055,-49.03,0.0000
1970.055,-45.58,0.0000
1970.055,-42.34,0.0000
1970.055,-39.25,0.0000
1970.055,-36.29,0.0000
1970.055,-33.44,0.0000
1970.055,-30.68,0.0105
1970.055,-27.99,0.0000
1970.055,-25.38,0.0000
1970.055,-22.81,0.0031
1970.055,-20.30,0.0185
1970.055,-17.83,0.0017
1970.055,-15.39,0.0105
1970.055,-12.97,0.0138
1970.055,-10.58,0.0303
1970.055,-8.21,0.0083
1970.055,-5.86,0.0076
1970.055,-3.51,0.0034
1970.055,-1.17,0.0028
1970.055,1.17,0.0001
1970.055,3.51,0.0000
1970.055,5.86,0.0008
1970.055,8.21,0.0010
1970.055,10.58,0.0106
1970.055,12.97,0.0130
1970.055,15.39,0.0061
1970.055,17.83,0.0008
1970.055,20.30,0.0015
1970.055,22.81,0.0046
1970.055,25.38,0.0001
1970.055,27.99,0.0002
1970.055,30.68,0.0000
1970.055,33.44,0.0000
1970.055,36.29,0.0000
1970.055,39.25,0.0000
1970.055,42.34,0.0000
1970.055,45.58,0.0000
1970.055,49.03,0.0000
1970.055,52.74,0.0000
1970.055,56.80,0.0000
1970.055,61.35,0.0000
1970.055,66.69,0.0000
1970.055,73.57,0.0000
1970.055,87.44,0.0000
1970.129,-87.44,0.0000
1970.129,-73.57,0.0000
1970.129,-66.69,0.0000
1970.129,-61.35,0.0000
1970.129,-56.80,0.0000
1970.129,-52.74,0.0000
1970.129,-49.03,0.0000
1970.129,-45.58,0.0000
1970.129,-42.34,0.0000
1970.129,-39.25,0.0000
1970.129,-36.29,0.0000
1970.129,-33.44,0.0019
1970.129,-30.68,0.0001
1970.129,-27.99,0.0000
1970.129,-25.38,0.0015
1970.129,-22.81,0.0178
1970.129,-20.30,0.0196
1970.129,-17.83,0.0142
1970.129,-15.39,0.0316
1970.129,-12.97,0.0202
1970.129,-10.58,0.0083
1970.129,-8.21,0.0057
1970.129,-5.86,0.0050
1970.129,-3.51,0.0149
1970.129,-1.17,0.0001
1970.129,1.17,0.0000
1970.129,3.51,0.0001
1970.129,5.86,0.0003
1970.129,8.21,0.0001
1970.129,10.58,0.0022
1970.129,12.97,0.0055
1970.129,15.39,0.0003
1970.129,17.83,0.0345
1970.129,20.30,0.0000
1970.129,22.81,0.0001
1970.129,25.38,0.0000
1970.129,27.99,0.0000
1970.129,30.68,0.0000
1970.129,33.44,0.0000
1970.129,36.29,0.0000
1970.129,39.25,0.0000
1970.129,42.34,0.0000
1970.129,45.58,0.0000
1970.129,49.03,0.0000
1970.129,52.74,0.0000
1970.129,56.80,0.0000
1970.129,61.35,0.0000
1970.129,66.69,0.0000
1970.129,73.57,0.0000
1970.129,87.44,0.0000
1970.203,-87.44,0.0000
1970.203,-73.57,0.0000
1970.203,-66.69,0.0000
1970.203,-61.35,0.0000
1970.203,-56.80,0.0000
1970.203,-52.74,0.0000
1970.203,-49.03,0.0000
1970.203,-45.58,0.0000
1970.203,-42.34,0.0000
1970.203,-39.25,0.0000
1970.203,-36.29,0.0000
1970.203,-33.44,0.0000
1970.203,-30.68,0.0000
1970.203,-27.99,0.0000
1970.203,-25.38,0.0010
1970.203,-22.81,0.0161
1970.203,-20.30,0.0070
1970.203,-17.83,0.0006
1970.203,-15.39,0.0584
1970.203,-12.97,0.0101
1970.203,-10.58,0.0038
1970.203,-8.21,0.0169
1970.203,-5.86,0.0010
1970.203,-3.51,0.0164
1970.203,-1.17,0.0013
1970.203,1.17,0.0007
1970.203,3.51,0.0001
1970.203,5.86,0.0210
1970.203,8.21,0.0007
1970.203,10.58,0.0010
1970.203,12.97,0.0011
1970.203,15.39,0.0234
1970.203,17.83,0.0235
1970.203,20.30,0.0069
1970.203,22.81,0.0034
1970.203,25.38,0.0011
1970.203,27.99,0.0004
1970.203,30.68,0.0000
1970.203,33.44,0.0000
1970.203,36.29,0.0000
1970.203,39.25,0.0000
1970.203,42.34,0.0000
1970.203,45.58,0.0000
1970.203,49.03,0.0000
1970.203,52.74,0.0000
1970.203,56.80,0.0000
1970.203,61.35,0.0000
1970.203,66.69,0.0000
1970.203,73.57,0.0000
1970.203,87.44,0.0000
1970.279,-87.44,0.0000
1970.279,-73.57,0.0000
1970.279,-66.69,0.0000
1970.279,-61.35,0.0000
1970.279,-56.80,0.0000
1970.279,-52.74,0.0000
1970.279,-49.03,0.0000
1970.279,-45.58,0.0000
1970.279,-42.34,0.0000
1970.279,-39.25,0.0001
1970.279,-36.29,0.0003
1970.279,-33.44,0.0000
1970.279,-30.68,0.0000
1970.279,-27.99,0.0000
1970.279,-25.38,0.0001
1970.279,-22.81,0.0001
1970.279,-20.30,0.0002
1970.279,-17.83,0.0001
1970.279,-15.39,0.0139
1970.279,-12.97,0.0565
1970.279,-10.58,0.0028
1970.279,-8.21,0.0081
1970.279,-5.86,0.0021
1970.279,-3.51,0.0065
1970.279,-1.17,0.0067
1970.279,1.17,0.0006
1970.279,3.51,0.0121
1970.279,5.86,0.0021
1970.279,8.21,0.0046
1970.279,10.58,0.0179
1970.279,12.97,0.0010
1970.279,15.39,0.0168
1970.279,17.83,0.0147
1970.279,20.30,0.0033
1970.279,22.81,0.0033
1970.279,25.38,0.0000
1970.279,27.99,0.0036
1970.279,30.68,0.0000
1970.279,33.44,0.0000
1970.279,36.29,0.0000
1970.279,39.25,0.0000
1970.279,42.34,0.0000
1970.279,45.58,0.0000
1970.279,49.03,0.0000
1970.279,52.74,0.0000
1970.279,56.80,0.0000
1970.279,61.35,0.0000
1970.279,66.69,0.0000
1970.279,73.57,0.0000
1970.279,87.44,0.0000
1970.353,-87.44,0.0000
1970.353,-73.57,0.0000
1970.353,-66.69,0.0000
1970.353,-61.35,0.0000
1970.353,-56.80,0.0000
1970.353,-52.74,0.0000
1970.353,-49.03,0.0000
1970.353,-45.58,0.0000
1970.353,-42.34,0.0000
1970.353,-39.25,0.0000
1970.353,-36.29,0.0000
1970.353,-33.44,0.0000
1970.353,-30.68,0.0000
1970.353,-27.99,0.0001
1970.353,-25.38,0.0001
1970.353,-22.81,0.0024
1970.353,-20.30,0.0046
1970.353,-17.83,0.0001
1970.353,-15.39,0.0064
1970.353,-12.97,0.0255
1970.353,-10.58,0.0036
1970.353,-8.21,0.0331
1970.353,-5.86,0.0095
1970.353,-3.51,0.0001
1970.353,-1.17,0.0011
1970.353,1.17,0.0011
1970.353,3.51,0.0037
1970.353,5.86,0.0010
1970.353,8.21,0.0005
1970.353,10.58,0.0071
1970.353,12.97,0.0142
1970.353,15.39,0.0245
1970.353,17.83,0.0181
1970.353,20.30,0.0047
1970.353,22.81,0.0001
1970.353,25.38,0.0001
1970.353,27.99,0.0000
1970.353,30.68,0.0000
1970.353,33.44,0.0000
1970.353,36.29,0.0000
1970.353,39.25,0.0000
1970.353,42.34,0.0000
1970.353,45.58,0.0000
1970.353,49.03,0.0000
1970.353,52.74,0.0000
1970.353,56.80,0.0000
1970.353,61.35,0.0000
1970.353,66.69,0.0000
1970.353,73.57,0.0000
1970.353,87.44,0.0000
1970.427,-87.44,0.0000
1970.427,-73.57,0.0000
1970.427,-66.69,0.0000
1970.427,-61.35,0.0000
1970.427,-56.80,0.0000
1970.427,-52.74,0.0000
1970.427,-49.03,0.0000
1970.427,-45.58,0.0000
1970.427,-42.34,0.0000
1970.427,-39.25,0.0000
1970.427,-36.29,0.0000
1970.427,-33.44,0.0000
1970.427,-30.68,0.0000
1970.427,-27.99,0.0000
1970.427,-25.38,0.0002
1970.427,-22.81,0.0003
1970.427,-20.30,0.0049
1970.427,-17.83,0.0004
1970.427,-15.39,0.0116
1970.427,-12.97,0.0141
1970.427,-10.58,0.0055
1970.427,-8.21,0.0372
1970.427,-5.86,0.0161
1970.427,-3.51,0.0001
1970.427,-1.17,0.0001
1970.427,1.17,0.0010
1970.427,3.51,0.0000
1970.427,5.86,0.0001
1970.427,8.21,0.0029
1970.427,10.58,0.0011
1970.427,12.97,0.0036
1970.427,15.39,0.0165
1970.427,17.83,0.0684
1970.427,20.30,0.0076
1970.427,22.81,0.0001
1970.427,25.38,0.0001
1970.427,27.99,0.0001
1970.427,30.68,0.0000
1970.427,33.44,0.0000
1970.427,36.29,0.0000
1970.427,39.25,0.0000
1970.427,42.34,0.0000
1970.427,45.58,0.0000
1970.427,49.03,0.0000
1970.427,52.74,0.0000
1970.427,56.80,0.0000
1970.427,61.35,0.0000
1970.427,66.69,0.0000
1970.427,73.57,0.0000
1970.427,87.44,0.0000
1970.504,-87.44,0.0000
1970.504,-73.57,0.0000
1970.504,-66.69,0.0000
1970.504,-61.35,0.0000
1970.504,-56.80,0.0000
1970.504,-52.74,0.0000
1970.504,-49.03,0.0000
1970.504,-45.58,0.0000
1970.504,-42.34,0.0000
1970.504,-39.25,0.0000
1970.504,-36.29,0.0000
1970.504,-33.44,0.0000
1970.504,-30.68,0.0001
1970.504,-27.99,0.0000
1970.504,-25.38,0.0000
1970.504,-22.81,0.0000
1970.504,-20.30,0.0001
1970.504,-17.83,0.0000
1970.504,-15.39,0.0083
1970.504,-12.97,0.0036
1970.504,-10.58,0.0054
1970.504,-8.21,0.0230
1970.504,-5.86,0.0021
1970.504,-3.51,0.0065
1970.504,-1.17,0.0000
1970.504,1.17,0.0001
1970.504,3.51,0.0012
1970.504,5.86,0.0000
1970.504,8.21,0.0046
1970.504,10.58,0.0065
1970.504,12.97,0.0006
1970.504,15.39,0.0341
1970.504,17.83,0.0545
1970.504,20.30,0.0062
1970.504,22.81,0.0194
1970.504,25.38,0.0001
1970.504,27.99,0.0000
1970.504,30.68,0.0000
1970.504,33.44,0.0000
1970.504,36.29,0.0000
1970.504,39.25,0.0000
1970.504,42.34,0.0000
1970.504,45.58,0.0000
1970.504,49.03,0.0000
1970.504,52.74,0.0000
1970.504,56.80,0.0000
1970.504,61.35,0.0000
1970.504,66.69,0.0000
1970.504,73.57,0.0000
1970.504,87.44,0.0000
1970.578,-87.44,0.0000
1970.578,-73.57,0.0000
1970.578,-66.69,0.0000
1970.578,-61.35,0.0000
1970.578,-56.80,0.0000
1970.578,-52.74,0.0000
1970.578,-49.03,0.0000
1970.578,-45.58,0.0000
1970.578,-42.34,0.0000
1970.578,-39.25,0.0000
1970.578,-36.29,0.0000
1970.578,-33.44,0.0000
1970.578,-30.68,0.0000
1970.578,-27.99,0.0000
1970.578,-25.38,0.0000
1970.578,-22.81,0.0004
1970.578,-20.30,0.0009
1970.578,-17.83,0.0062
1970.578,-15.39,0.0006
1970.578,-12.97,0.0048
1970.578,-10.58,0.0176
1970.578,-8.21,0.0236
1970.578,-5.86,0.0001
1970.578,-3.51,0.0069
1970.578,-1.17,0.0004
1970.578,1.17,0.0000
1970.578,3.51,0.0001
1970.578,5.86,0.0110
1970.578,8.21,0.0377
1970.578,10.58,0.0014
1970.578,12.97,0.0039
1970.578,15.39,0.0018
1970.578,17.83,0.0251
1970.578,20.30,0.0004
1970.578,22.81,0.0114
1970.578,25.38,0.0017
1970.578,27.99,0.0001
1970.578,30.68,0.0000
1970.578,33.44,0.0000
1970.578,36.29,0.0000
1970.578,39.25,0.0000
1970.578,42.34,0.0000
1970.578,45.58,0.0000
1970.578,49.03,0.0000
1970.578,52.74,0.0000
1970.578,56.80,0.0000
1970.578,61.35,0.0000
1970.578,66.69,0.0000
1970.578,73.57,0.0000
1970.578,87.44,0.0000
1970.652,-87.44,0.0000
1970.652,-73.57,0.0000
1970.652,-66.69,0.0000
1970.652,-61.35,0.0000
1970.652,-56.80,0.0000
1970.652,-52.74,0.0000
1970.652,-49.03,0.0000
1970.652,-45.58,0.0000
1970.652,-42.34,0.0000
1970.652,-39.25,0.0001
1970.652,-36.29,0.0000
1970.652,-33.44,0.0000
1970.652,-30.68,0.0000
1970.652,-27.99,0.0000
1970.652,-25.38,0.0000
1970.652,-22.81,0.0000
1970.652,-20.30,0.0001
1970.652,-17.83,0.0055
1970.652,-15.39,0.0030
1970.652,-12.97,0.0001
1970.652,-10.58,0.0111
1970.652,-8.21,0.0051
1970.652,-5.86,0.0060
1970.652,-3.51,0.0000
1970.652,-1.17,0.0001
1970.652,1.17,0.0001
1970.652,3.51,0.0001
1970.652,5.86,0.0107
1970.652,8.21,0.0177
1970.652,10.58,0.0029
1970.652,12.97,0.0057
1970.652,15.39,0.0006
1970.652,17.83,0.0329
1970.652,20.30,0.0146
1970.652,22.81,0.0076
1970.652,25.38,0.0019
1970.652,27.99,0.0000
1970.652,30.68,0.0000
1970.652,33.44,0.0000
1970.652,36.29,0.0000
1970.652,39.25,0.0000
1970.652,42.34,0.0000
1970.652,45.58,0.0000
1970.652,49.03,0.0000
1970.652,52.74,0.0000
1970.652,56.80,0.0000
1970.652,61.35,0.0000
1970.652,66.69,0.0000
1970.652,73.57,0.0000
1970.652,87.44,0.0000
1970.726,-87.44,0.0000
1970.726,-73.57,0.0000
1970.726,-66.69,0.0000
1970.726,-61.35,0.0000
1970.726,-56.80,0.0000
1970.726,-52.74,0.0000
1970.726,-49.03,0.0000
1970.726,-45.58,0.0000
1970.726,-42.34,0.0000
1970.726,-39.25,0.0000
1970.726,-36.29,0.0000
1970.726,-33.44,0.0000
1970.726,-30.68,0.0000
1970.726,-27.99,0.0002
1970.726,-25.38,0.0000
1970.726,-22.81,0.0023
1970.726,-20.30,0.0002
1970.726,-17.83,0.0024
1970.726,-15.39,0.0026
1970.726,-12.97,0.0012
1970.726,-10.58,0.0057
1970.726,-8.21,0.0020
1970.726,-5.86,0.0014
1970.726,-3.51,0.0001
1970.726,-1.17,0.0000
1970.726,1.17,0.0001
1970.726,3.51,0.0029
1970.726,5.86,0.0017
1970.726,8.21,0.0006
1970.726,10.58,0.0049
1970.726,12.97,0.0094
1970.726,15.39,0.0075
1970.726,17.83,0.0432
1970.726,20.30,0.0180
1970.726,22.81,0.0172
1970.726,25.38,0.0001
1970.726,27.99,0.0000
1970.726,30.68,0.0000
1970.726,33.44,0.0000
1970.726,36.29,0.0000
1970.726,39.25,0.0000
1970.726,42.34,0.0000
1970.726,45.58,0.0000
1970.726,49.03,0.0000
1970.726,52.74,0.0000
1970.726,56.80,0.0000
1970.726,61.35,0.0000
1970.726,66.69,0.0000
1970.726,73.57,0.0000
1970.726,87.44,0.0000
1970.802,-87.44,0.0000
1970.802,-73.57,0.0000
1970.802,-66.69,0.0000
1970.802,-61.35,0.0000
1970.802,-56.80,0.0000
1970.802,-52.74,0.0000
1970.802,-49.03,0.0000
1970.802,-45.58,0.0000
1970.802,-42.34,0.0000
1970.802,-39.25,0.0000
1970.802,-36.29,0.0000
1970.802,-33.44,0.0000
1970.802,-30.68,0.0000
1970.802,-27.99,0.0000
1970.802,-25.38,0.0000
1970.802,-22.81,0.0000
1970.802,-20.30,0.0000
1970.802,-17.83,0.0002
1970.802,-15.39,0.0000
1970.802,-12.97,0.0031
1970.802,-10.58,0.0225
1970.802,-8.21,0.0132
1970.802,-5.86,0.0063
1970.802,-3.51,0.0000
1970.802,-1.17,0.0000
1970.802,1.17,0.0000
1970.802,3.51,0.0001
1970.802,5.86,0.0066
1970.802,8.21,0.0027
1970.802,10.58,0.0100
1970.802,12.97,0.0132
1970.802,15.39,0.0018
1970.802,17.83,0.0177
1970.802,20.30,0.0080
1970.802,22.81,0.0061
1970.802,25.38,0.0001
1970.802,27.99,0.0000
1970.802,30.68,0.0000
1970.802,33.44,0.0000
1970.802,36.29,0.0000
1970.802,39.25,0.0000
1970.802,42.34,0.0000
1970.802,45.58,0.0000
1970.802,49.03,0.0000
1970.802,52.74,0.0000
1970.802,56.80,0.0000
1970.802,61.35,0.0000
1970.802,66.69,0.0000
1970.802,73.57,0.0000
1970.802,87.44,0.0000
1970.876,-87.44,0.0000
1970.876,-73.57,0.0000
1970.876,-66.69,0.0000
1970.876,-61.35,0.0000
1970.876,-56.80,0.0000
1970.876,-52.74,0.0000
1970.876,-49.03,0.0000
1970.876,-45.58,0.0000
1970.876,-42.34,0.0000
1970.876,-39.25,0.0000
1970.876,-36.29,0.0000
1970.876,-33.44,0.0000
1970.876,-30.68,0.0000
