The copyright to the intellectual property of this file is held by www.climatedata.info,,,,,,
Title,Milankovitch radiation for different latitudes and time periods,,,,,
Source:,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,,,,
Average of 60 and 70 N,,,,,,
BP,Months  7to 7,Annual 65N,Annual global,BP,BP,Global cos-weighted
-59900,455.48,219.95,290.92,,,340.694
-59800,455.82,219.99,290.95,,,340.692
-59700,456.16,220.02,290.98,,,340.691
-59600,456.5,220.05,291,,,340.689
-59500,456.84,220.08,291.03,,,340.688
-59400,457.18,220.11,291.06,,,340.686
-59300,457.52,220.15,291.08,,,340.685
-59200,457.86,220.18,291.11,,,340.683
-59100,458.2,220.21,291.13,,,340.681
-59000,458.54,220.24,291.16,,,340.68
-58900,458.87,220.28,291.19,,,340.678
-58800,459.07,220.27,291.21,,,340.676
-58700,459.26,220.26,291.24,,,340.674
-58600,459.46,220.26,291.26,,,340.672
-58500,459.65,220.25,291.29,,,340.67
-58400,459.84,220.25,291.31,,,340.668
-58300,460.04,220.24,291.34,,,340.666
-58200,460.23,220.23,291.36,,,340.664
-58100,460.42,220.23,291.39,,,340.662
-58000,460.62,220.22,291.41,,,340.66
-57900,460.81,220.22,291.44,,,340.658
-57800,460.93,220.2,291.46,,,340.658
-57700,461.05,220.18,291.49,,,340.659
-57600,461.17,220.17,291.52,,,340.659
-57500,461.3,220.15,291.54,,,340.659
-57400,461.42,220.13,291.57,,,340.659
-57300,461.54,220.12,291.6,,,340.659
-57200,461.66,220.1,291.62,,,340.659
-57100,461.78,220.09,291.65,,,340.659
-57000,461.9,220.07,291.68,,,340.659
-56900,462.02,220.05,291.7,,,340.659
-56800,462.07,220.03,291.72,,,340.654
-56700,462.12,220,291.74,,,340.649
-56600,462.17,219.97,291.77,,,340.644
-56500,462.22,219.94,291.79,,,340.639
-56400,462.26,219.91,291.81,,,340.634
-56300,462.31,219.88,291.83,,,340.628
-56200,462.36,219.86,291.85,,,340.623
-56100,462.41,219.83,291.87,,,340.618
-56000,462.46,219.8,291.89,,,340.613
-55900,462.51,219.77,291.92,,,340.608
-55800,462.46,219.73,291.94,,,340.607
-55700,462.41,219.69,291.96,,,340.606
-55600,462.36,219.64,291.98,,,340.605
-55500,462.31,219.6,292.01,,,340.604
-55400,462.26,219.56,292.03,,,340.603
-55300,462.22,219.52,292.05,,,340.602
-55200,462.17,219.47,292.08,,,340.601
-55100,462.12,219.43,292.1,,,340.601
-55000,462.07,219.39,292.12,,,340.6
-54900,462.02,219.35,292.15,,,340.599
-54800,461.95,219.31,292.17,,,340.6
-54700,461.88,219.27,292.19,,,340.602
-54600,461.8,219.23,292.22,,,340.603
-54500,461.73,219.19,292.24,,,340.605
-54400,461.66,219.15,292.26,,,340.607
-54300,461.59,219.11,292.29,,,340.608
-54200,461.51,219.07,292.31,,,340.61
-54100,461.44,219.02,292.33,,,340.612
-54000,461.37,218.98,292.36,,,340.613
-53900,461.3,218.94,292.38,,,340.615
-53800,461.15,218.9,292.4,,,340.611
-53700,461.01,218.85,292.41,,,340.608
-53600,460.86,218.8,292.43,,,340.604
-53500,460.71,218.76,292.44,,,340.601
-53400,460.57,218.71,292.46,,,340.597
-53300,460.42,218.67,292.48,,,340.593
-53200,460.28,218.62,292.49,,,340.59
-53100,460.13,218.57,292.51,,,340.586
-53000,459.99,218.53,292.52,,,340.583
-52900,459.84,218.48,292.54,,,340.579
-52800,459.67,218.44,292.56,,,340.58
-52700,459.5,218.39,292.57,,,340.582
-52600,459.33,218.35,292.59,,,340.583
-52500,459.16,218.3,292.61,,,340.584
-52400,459,218.26,292.63,,,340.585
-52300,458.83,218.21,292.64,,,340.586
-52200,458.66,218.17,292.66,,,340.587
-52100,458.49,218.12,292.68,,,340.588
-52000,458.32,218.08,292.69,,,340.589
-51900,458.15,218.04,292.71,,,340.591
-51800,457.98,218,292.72,,,340.59
-51700,457.81,217.96,292.73,,,340.589
-51600,457.64,217.93,292.75,,,340.589
-51500,457.47,217.89,292.76,,,340.588
-51400,457.3,217.85,292.77,,,340.588
-51300,457.13,217.82,292.78,,,340.587
-51200,456.96,217.78,292.79,,,340.587
-51100,456.79,217.75,292.8,,,340.586
-51000,456.62,217.71,292.82,,,340.586
-50900,456.45,217.67,292.83,,,340.585
-50800,456.23,217.64,292.84,,,340.585
-50700,456.02,217.6,292.84,,,340.586
-50600,455.8,217.56,292.85,,,340.586
-50500,455.58,217.53,292.86,,,340.586
-50400,455.36,217.49,292.87,,,340.587
-50300,455.15,217.45,292.88,,,340.587
-50200,454.93,217.42,292.89,,,340.587
-50100,454.71,217.38,292.9,,,340.588
-50000,454.49,217.35,292.9,,,340.588
-49900,454.27,217.31,292.91,,,340.588
-49800,454.1,217.28,292.92,,,340.587
-49700,453.93,217.26,292.92,,,340.587
-49600,453.76,217.23,292.92,,,340.586
-49500,453.6,217.2,292.93,,,340.585
-49400,453.43,217.18,292.93,,,340.584
-49300,453.26,217.15,292.93,,,340.583
-49200,453.09,217.13,292.94,,,340.582
-49100,452.92,217.1,292.94,,,340.582
-49000,452.75,217.07,292.94,,,340.581
-48900,452.58,217.05,292.95,,,340.58
-48800,452.38,217.02,292.94,,,340.576
-48700,452.19,217,292.94,,,340.573
-48600,452,216.98,292.94,,,340.569
-48500,451.8,216.96,292.94,,,340.566
-48400,451.61,216.94,292.93,,,340.562
-48300,451.42,216.91,292.93,,,340.559
-48200,451.22,216.89,292.93,,,340.555
-48100,451.03,216.87,292.93,,,340.552
-48000,450.83,216.85,292.93,,,340.548
-47900,450.64,216.83,292.92,,,340.545
-47800,450.47,216.82,292.92,,,340.546
-47700,450.3,216.81,292.92,,,340.548
-47600,450.13,216.79,292.91,,,340.55
-47500,449.96,216.78,292.91,,,340.552
-47400,449.79,216.77,292.91,,,340.553
-47300,449.62,216.76,292.9,,,340.555
-47200,449.45,216.75,292.9,,,340.557
-47100,449.29,216.74,292.9,,,340.559
-47000,449.12,216.73,292.89,,,340.56
-46900,448.95,216.72,292.89,,,340.562
-46800,448.75,216.71,292.88,,,340.563
-46700,448.56,216.69,292.87,,,340.563
-46600,448.37,216.67,292.87,,,340.564
-46500,448.17,216.65,292.86,,,340.564
-46400,447.98,216.63,292.85,,,340.565
-46300,447.78,216.62,292.84,,,340.565
-46200,447.59,216.6,292.83,,,340.565
-46100,447.4,216.58,292.82,,,340.566
-46000,447.2,216.56,292.81,,,340.566
-45900,447.01,216.54,292.81,,,340.567
-45800,446.86,216.54,292.79,,,340.566
-45700,446.72,216.54,292.78,,,340.565
-45600,446.57,216.54,292.77,,,340.565
-45500,446.43,216.54,292.76,,,340.564
-45400,446.28,216.54,292.74,,,340.563
-45300,446.14,216.54,292.73,,,340.562
-45200,445.99,216.54,292.72,,,340.562
-45100,445.85,216.54,292.71,,,340.561
-45000,445.7,216.54,292.7,,,340.56
-44900,445.56,216.54,292.68,,,340.56
-44800,445.39,216.54,292.67,,,340.56
-44700,445.22,216.53,292.65,,,340.56
-44600,445.05,216.52,292.63,,,340.56
-44500,444.88,216.52,292.61,,,340.56
-44400,444.71,216.51,292.6,,,340.56
-44300,444.54,216.51,292.58,,,340.56
-44200,444.37,216.5,292.56,,,340.56
-44100,444.2,216.49,292.55,,,340.56
-44000,444.03,216.49,292.53,,,340.56
-43900,443.86,216.48,292.51,,,340.56
-43800,443.76,216.49,292.49,,,340.562
-43700,443.67,216.51,292.47,,,340.563
-43600,443.57,216.52,292.45,,,340.564
-43500,443.47,216.53,292.43,,,340.566
-43400,443.38,216.54,292.41,,,340.567
-43300,443.28,216.55,292.39,,,340.569
-43200,443.18,216.57,292.37,,,340.57
-43100,443.09,216.58,292.35,,,340.571
-43000,442.99,216.59,292.34,,,340.573
-42900,442.89,216.6,292.32,,,340.574
-42800,442.8,216.61,292.29,,,340.572
-42700,442.7,216.62,292.27,,,340.571
-42600,442.6,216.63,292.24,,,340.569
-42500,442.5,216.64,292.22,,,340.567
-42400,442.41,216.64,292.19,,,340.565
-42300,442.31,216.65,292.17,,,340.564
-42200,442.21,216.66,292.14,,,340.562
-42100,442.12,216.67,292.12,,,340.56
-42000,442.02,216.68,292.1,,,340.558
-41900,441.92,216.68,292.07,,,340.556
-41800,441.85,216.69,292.04,,,340.557
-41700,441.78,216.69,292.02,,,340.557
-41600,441.71,216.7,291.99,,,340.557
-41500,441.63,216.7,291.96,,,340.557
-41400,441.56,216.7,291.93,,,340.557
-41300,441.49,216.71,291.9,,,340.558
-41200,441.42,216.71,291.88,,,340.558
-41100,441.34,216.72,291.85,,,340.558
-41000,441.27,216.72,291.82,,,340.558
-40900,441.2,216.72,291.79,,,340.558
-40800,441.17,216.74,291.77,,,340.561
-40700,441.15,216.76,291.74,,,340.563
-40600,441.12,216.78,291.71,,,340.565
-40500,441.1,216.81,291.69,,,340.568
-40400,441.08,216.83,291.66,,,340.57
-40300,441.05,216.85,291.63,,,340.572
-40200,441.03,216.87,291.61,,,340.574
-40100,441,216.89,291.58,,,340.577
-40000,440.98,216.91,291.55,,,340.579
-39900,440.96,216.93,291.53,,,340.581
-39800,440.96,216.94,291.5,,,340.581
-39700,440.96,216.96,291.46,,,340.58
-39600,440.96,216.97,291.43,,,340.58
-39500,440.96,216.99,291.4,,,340.579
-39400,440.96,217.01,291.37,,,340.579
-39300,440.96,217.02,291.34,,,340.578
-39200,440.96,217.04,291.31,,,340.577
-39100,440.96,217.06,291.28,,,340.577
-39000,440.96,217.07,291.25,,,340.576
-38900,440.96,217.09,291.22,,,340.576
-38800,440.98,217.1,291.18,,,340.577
-38700,441,217.12,291.15,,,340.577
-38600,441.03,217.13,291.12,,,340.578
-38500,441.05,217.14,291.09,,,340.579
-38400,441.08,217.16,291.06,,,340.58
-38300,441.1,217.17,291.03,,,340.581
-38200,441.12,217.19,291,,,340.581
-38100,441.15,217.2,290.97,,,340.582
-38000,441.17,217.21,290.94,,,340.583
-37900,441.2,217.23,290.91,,,340.584
-37800,441.27,217.24,290.88,,,340.584
-37700,441.34,217.25,290.85,,,340.584
-37600,441.42,217.26,290.82,,,340.584
-37500,441.49,217.27,290.79,,,340.584
-37400,441.56,217.28,290.76,,,340.583
-37300,441.63,217.29,290.73,,,340.583
-37200,441.71,217.3,290.7,,,340.583
-37100,441.78,217.31,290.67,,,340.583
-37000,441.85,217.32,290.64,,,340.583
-36900,441.92,217.33,290.61,,,340.583
-36800,441.97,217.34,290.58,,,340.582
-36700,442.02,217.35,290.55,,,340.582
-36600,442.07,217.36,290.52,,,340.581
-36500,442.12,217.37,290.49,,,340.58
-36400,442.17,217.38,290.46,,,340.579
-36300,442.21,217.39,290.44,,,340.579
-36200,442.26,217.4,290.41,,,340.578
-36100,442.31,217.41,290.38,,,340.577
-36000,442.36,217.42,290.35,,,340.576
-35900,442.41,217.43,290.32,,,340.575
-35800,442.5,217.43,290.29,,,340.577
-35700,442.6,217.42,290.27,,,340.579
-35600,442.7,217.42,290.24,,,340.581
-35500,442.8,217.41,290.21,,,340.583
-35400,442.89,217.41,290.19,,,340.585
-35300,442.99,217.41,290.16,,,340.587
-35200,443.09,217.4,290.13,,,340.589
-35100,443.18,217.4,290.11,,,340.591
-35000,443.28,217.39,290.08,,,340.593
-34900,443.38,217.39,290.05,,,340.595
-34800,443.43,217.36,290.03,,,340.596
-34700,443.47,217.33,290,,,340.597
-34600,443.52,217.31,289.98,,,340.597
-34500,443.57,217.28,289.95,,,340.598
-34400,443.62,217.25,289.92,,,340.599
-34300,443.67,217.22,289.9,,,340.6
-34200,443.72,217.19,289.87,,,340.6
-34100,443.76,217.16,289.85,,,340.601
-34000,443.81,217.14,289.82,,,340.602
-33900,443.86,217.11,289.79,,,340.603
-33800,443.86,217.07,289.77,,,340.605
-33700,443.86,217.03,289.75,,,340.607
-33600,443.86,216.99,289.73,,,340.609
-33500,443.86,216.95,289.71,,,340.611
-33400,443.86,216.92,289.69,,,340.613
-33300,443.86,216.88,289.67,,,340.615
-33200,443.86,216.84,289.65,,,340.617
-33100,443.86,216.8,289.63,,,340.619
-33000,443.86,216.76,289.6,,,340.621
-32900,443.86,216.72,289.58,,,340.623
-32800,443.81,216.67,289.57,,,340.622
-32700,443.76,216.61,289.55,,,340.622
-32600,443.72,216.55,289.53,,,340.621
-32500,443.67,216.5,289.51,,,340.62
-32400,443.62,216.44,289.49,,,340.62
-32300,443.57,216.39,289.47,,,340.619
-32200,443.52,216.33,289.45,,,340.619
-32100,443.47,216.27,289.44,,,340.618
-32000,443.43,216.22,289.42,,,340.618
-31900,443.38,216.16,289.4,,,340.617
-31800,443.28,216.09,289.39,,,340.619
-31700,443.18,216.01,289.38,,,340.622
-31600,443.09,215.94,289.36,,,340.624
-31500,442.99,215.87,289.35,,,340.626
-31400,442.89,215.8,289.34,,,340.629
-31300,442.8,215.72,289.33,,,340.631
-31200,442.7,215.65,289.32,,,340.633
-31100,442.6,215.58,289.3,,,340.636
-31000,442.5,215.51,289.29,,,340.638
-30900,442.41,215.43,289.28,,,340.64
-30800,442.21,215.34,289.27,,,340.641
-30700,442.02,215.24,289.26,,,340.641
-30600,441.83,215.15,289.25,,,340.641
-30500,441.63,215.05,289.24,,,340.641
-30400,441.44,214.96,289.23,,,340.642
-30300,441.25,214.86,289.22,,,340.642
-30200,441.05,214.77,289.21,,,340.642
-30100,440.86,214.67,289.21,,,340.642
-30000,440.66,214.58,289.2,,,340.643
-29900,440.47,214.48,289.19,,,340.643
-29800,440.23,214.38,289.18,,,340.645
-29700,439.99,214.27,289.18,,,340.648
-29600,439.74,214.17,289.18,,,340.65
-29500,439.5,214.06,289.18,,,340.652
-29400,439.26,213.96,289.17,,,340.655
-29300,439.02,213.85,289.17,,,340.657
-29200,438.78,213.75,289.17,,,340.659
-29100,438.53,213.64,289.17,,,340.662
-29000,438.29,213.54,289.17,,,340.664
-28900,438.05,213.44,289.16,,,340.667
-28800,437.76,213.34,289.17,,,340.668
-28700,437.47,213.24,289.17,,,340.67
-28600,437.18,213.14,289.17,,,340.672
-28500,436.89,213.04,289.18,,,340.674
-28400,436.6,212.94,289.18,,,340.676
-28300,436.31,212.84,289.18,,,340.678
-28200,436.02,212.74,289.19,,,340.68
-28100,435.72,212.64,289.19,,,340.682
-28000,435.43,212.55,289.19,,,340.684
-27900,435.14,212.45,289.2,,,340.686
-27800,434.83,212.34,289.2,,,340.685
-27700,434.51,212.24,289.2,,,340.684
-27600,434.2,212.13,289.21,,,340.683
-27500,433.88,212.03,289.21,,,340.682
-27400,433.57,211.92,289.22,,,340.681
-27300,433.25,211.82,289.22,,,340.68
-27200,432.94,211.71,289.23,,,340.679
-27100,432.63,211.61,289.23,,,340.678
-27000,432.31,211.5,289.24,,,340.677
-26900,432,211.4,289.24,,,340.677
-26800,431.66,211.31,289.25,,,340.676
-26700,431.32,211.22,289.26,,,340.676
-26600,430.98,211.12,289.28,,,340.676
-26500,430.64,211.03,289.29,,,340.676
-26400,430.3,210.94,289.3,,,340.676
-26300,429.96,210.85,289.31,,,340.676
-26200,429.62,210.76,289.32,,,340.676
-26100,429.28,210.67,289.33,,,340.676
-26000,428.94,210.58,289.34,,,340.676
-25900,428.61,210.49,289.35,,,340.675
-25800,428.29,210.42,289.37,,,340.678
-25700,427.98,210.36,289.39,,,340.681
-25600,427.66,210.29,289.41,,,340.683
-25500,427.35,210.22,289.42,,,340.686
-25400,427.03,210.16,289.44,,,340.688
-25300,426.72,210.09,289.46,,,340.691
-25200,426.4,210.02,289.47,,,340.693
-25100,426.09,209.96,289.49,,,340.696
-25000,425.77,209.89,289.51,,,340.699
-24900,425.46,209.82,289.53,,,340.701
-24800,425.19,209.78,289.55,,,340.703
-24700,424.92,209.74,289.57,,,340.704
-24600,424.66,209.7,289.59,,,340.706
-24500,424.39,209.66,289.61,,,340.708
-24400,424.13,209.62,289.63,,,340.709
-24300,423.86,209.58,289.65,,,340.711
-24200,423.59,209.54,289.66,,,340.712
-24100,423.33,209.5,289.68,,,340.714
-24000,423.06,209.46,289.7,,,340.715
-23900,422.79,209.42,289.72,,,340.717
-23800,422.62,209.42,289.75,,,340.716
-23700,422.45,209.42,289.77,,,340.715
-23600,422.29,209.43,289.79,,,340.714
-23500,422.12,209.43,289.81,,,340.713
-23400,421.95,209.43,289.83,,,340.711
-23300,421.78,209.43,289.86,,,340.71
-23200,421.61,209.43,289.88,,,340.709
-23100,421.44,209.44,289.9,,,340.708
-23000,421.27,209.44,289.92,,,340.707
-22900,421.1,209.44,289.94,,,340.706
-22800,421.05,209.48,289.97,,,340.709
-22700,421,209.52,290,,,340.712
-22600,420.95,209.57,290.03,,,340.715
-22500,420.91,209.61,290.06,,,340.718
-22400,420.86,209.65,290.09,,,340.721
-22300,420.81,209.69,290.12,,,340.724
-22200,420.76,209.74,290.14,,,340.727
-22100,420.71,209.78,290.17,,,340.73
-22000,420.66,209.82,290.2,,,340.733
-21900,420.61,209.86,290.23,,,340.736
-21800,420.71,209.94,290.26,,,340.734
-21700,420.81,210.02,290.28,,,340.733
-21600,420.91,210.11,290.31,,,340.731
-21500,421,210.19,290.33,,,340.729
-21400,421.1,210.27,290.36,,,340.727
-21300,421.2,210.35,290.38,,,340.725
-21200,421.29,210.43,290.41,,,340.723
-21100,421.39,210.51,290.43,,,340.721
-21000,421.49,210.59,290.46,,,340.719
-20900,421.58,210.67,290.48,,,340.717
-20800,421.78,210.79,290.52,,,340.72
-20700,421.97,210.92,290.55,,,340.723
-20600,422.16,211.04,290.58,,,340.727
-20500,422.36,211.16,290.61,,,340.73
-20400,422.55,211.29,290.64,,,340.733
-20300,422.75,211.41,290.67,,,340.736
-20200,422.94,211.53,290.7,,,340.739
-20100,423.13,211.66,290.73,,,340.742
-20000,423.33,211.78,290.76,,,340.745
-19900,423.52,211.9,290.79,,,340.748
-19800,423.91,212.05,290.82,,,340.747
-19700,424.3,212.21,290.85,,,340.746
-19600,424.68,212.36,290.87,,,340.745
-19500,425.07,212.51,290.9,,,340.743
-19400,425.46,212.67,290.93,,,340.742
-19300,425.85,212.82,290.96,,,340.741
-19200,426.23,212.98,290.99,,,340.74
-19100,426.62,213.13,291.01,,,340.739
-19000,427.01,213.28,291.04,,,340.737
-18900,427.39,213.44,291.07,,,340.736
-18800,427.88,213.61,291.1,,,340.737
-18700,428.36,213.78,291.13,,,340.739
-18600,428.85,213.96,291.16,,,340.74
-18500,429.33,214.13,291.18,,,340.741
-18400,429.82,214.3,291.21,,,340.742
-18300,430.3,214.48,291.24,,,340.743
-18200,430.78,214.65,291.27,,,340.744
-18100,431.27,214.82,291.3,,,340.745
-18000,431.75,215,291.33,,,340.747
-17900,432.24,215.17,291.36,,,340.748
-17800,432.87,215.36,291.39,,,340.751
-17700,433.5,215.56,291.42,,,340.754
-17600,434.13,215.75,291.45,,,340.757
-17500,434.76,215.95,291.48,,,340.761
-17400,435.39,216.14,291.51,,,340.764
-17300,436.02,216.33,291.54,,,340.767
-17200,436.64,216.53,291.57,,,340.77
-17100,437.27,216.72,291.6,,,340.774
-17000,437.9,216.91,291.63,,,340.777
-16900,438.53,217.11,291.66,,,340.78
-16800,439.16,217.29,291.68,,,340.777
-16700,439.79,217.48,291.7,,,340.774
-16600,440.42,217.66,291.73,,,340.771
-16500,441.05,217.85,291.75,,,340.768
-16400,441.68,218.04,291.77,,,340.765
-16300,442.31,218.22,291.8,,,340.762
-16200,442.94,218.41,291.82,,,340.759
-16100,443.57,218.59,291.85,,,340.756
-16000,444.2,218.78,291.87,,,340.753
-15900,444.83,218.96,291.89,,,340.75
-15800,445.53,219.14,291.91,,,340.749
-15700,446.23,219.32,291.94,,,340.748
-15600,446.94,219.5,291.96,,,340.747
-15500,447.64,219.67,291.98,,,340.747
-15400,448.34,219.85,292,,,340.746
-15300,449.04,220.03,292.02,,,340.745
-15200,449.75,220.21,292.05,,,340.744
-15100,450.45,220.38,292.07,,,340.744
-15000,451.15,220.56,292.09,,,340.743
-14900,451.85,220.74,292.11,,,340.742
-14800,452.53,220.89,292.13,,,340.743
-14700,453.21,221.04,292.15,,,340.744
-14600,453.89,221.19,292.17,,,340.744
-14500,454.56,221.34,292.19,,,340.745
-14400,455.24,221.49,292.22,,,340.746
-14300,455.92,221.64,292.24,,,340.746
-14200,456.6,221.79,292.26,,,340.747
-14100,457.28,221.93,292.28,,,340.748
-14000,457.95,222.08,292.3,,,340.749
-13900,458.63,222.23,292.32,,,340.749
-13800,459.21,222.34,292.34,,,340.75
-13700,459.79,222.45,292.35,,,340.75
-13600,460.38,222.55,292.37,,,340.751
-13500,460.96,222.66,292.39,,,340.752
-13400,461.54,222.77,292.4,,,340.752
-13300,462.12,222.87,292.42,,,340.753
-13200,462.7,222.98,292.44,,,340.753
-13100,463.28,223.09,292.45,,,340.754
-13000,463.86,223.2,292.47,,,340.754
-12900,464.44,223.3,292.49,,,340.755
-12800,464.93,223.37,292.5,,,340.755
-12700,465.41,223.44,292.51,,,340.754
-12600,465.9,223.5,292.52,,,340.754
-12500,466.38,223.57,292.54,,,340.754
-12400,466.87,223.64,292.55,,,340.754
-12300,467.35,223.7,292.56,,,340.754
-12200,467.83,223.77,292.57,,,340.753
-12100,468.32,223.84,292.59,,,340.753
-12000,468.8,223.9,292.6,,,340.753
-11900,469.29,223.97,292.61,,,340.753
-11800,469.6,223.98,292.62,,,340.754
-11700,469.92,223.99,292.63,,,340.754
-11600,470.23,224,292.64,,,340.755
-11500,470.55,224.02,292.64,,,340.756
-11400,470.86,224.03,292.65,,,340.757
-11300,471.18,224.04,292.66,,,340.757
-11200,471.49,224.05,292.67,,,340.758
-11100,471.81,224.07,292.68,,,340.759
-11000,472.12,224.08,292.69,,,340.759
-10900,472.43,224.09,292.7,,,340.76
-10800,472.58,224.05,292.7,,,340.758
-10700,472.73,224.02,292.7,,,340.756
-10600,472.87,223.98,292.71,,,340.754
-10500,473.02,223.94,292.71,,,340.752
-10400,473.16,223.91,292.71,,,340.751
-10300,473.31,223.87,292.72,,,340.749
-10200,473.45,223.84,292.72,,,340.747
-10100,473.6,223.8,292.72,,,340.745
-10000,473.74,223.76,292.73,,,340.743
-9900,473.89,223.73,292.73,,,340.741
-9800,473.84,223.65,292.73,,,340.741
-9700,473.79,223.57,292.73,,,340.741
-9600,473.74,223.49,292.73,,,340.74
-9500,473.69,223.41,292.73,,,340.74
-9400,473.65,223.33,292.73,,,340.74
-9300,473.6,223.25,292.73,,,340.74
-9200,473.55,223.18,292.73,,,340.74
-9100,473.5,223.1,292.72,,,340.739
-9000,473.45,223.02,292.72,,,340.739
-8900,473.4,222.94,292.72,,,340.739
-8800,473.21,222.83,292.72,,,340.743
-8700,473.02,222.72,292.72,,,340.746
-8600,472.82,222.61,292.72,,,340.75
-8500,472.63,222.5,292.72,,,340.754
-8400,472.43,222.38,292.72,,,340.757
-8300,472.24,222.27,292.71,,,340.761
-8200,472.05,222.16,292.71,,,340.764
-8100,471.85,222.05,292.71,,,340.768
-8000,471.66,221.94,292.71,,,340.772
-7900,471.47,221.83,292.71,,,340.775
-7800,471.08,221.68,292.7,,,340.771
-7700,470.69,221.54,292.69,,,340.767
-7600,470.3,221.39,292.68,,,340.763
-7500,469.92,221.25,292.67,,,340.758
-7400,469.53,221.1,292.66,,,340.754
-7300,469.14,220.96,292.65,,,340.75
-7200,468.75,220.81,292.64,,,340.746
-7100,468.37,220.67,292.63,,,340.742
-7000,467.98,220.52,292.62,,,340.737
-6900,467.59,220.38,292.61,,,340.733
-6800,467.08,220.22,292.6,,,340.731
-6700,466.57,220.06,292.59,,,340.73
-6600,466.07,219.9,292.58,,,340.728
-6500,465.56,219.74,292.56,,,340.726
-6400,465.05,219.58,292.55,,,340.725
-6300,464.54,219.42,292.54,,,340.723
-6200,464.03,219.26,292.53,,,340.722
-6100,463.52,219.1,292.52,,,340.72
-6000,463.02,218.94,292.51,,,340.718
-5900,462.51,218.78,292.5,,,340.717
-5800,461.93,218.63,292.48,,,340.715
-5700,461.34,218.47,292.46,,,340.713
-5600,460.76,218.31,292.45,,,340.711
-5500,460.18,218.15,292.43,,,340.709
-5400,459.6,218,292.42,,,340.707
-5300,459.02,217.84,292.4,,,340.705
-5200,458.44,217.68,292.38,,,340.703
-5100,457.86,217.52,292.37,,,340.701
-5000,457.28,217.37,292.35,,,340.699
-4900,456.69,217.21,292.34,,,340.697
-4800,456.09,217.06,292.32,,,340.697
-4700,455.48,216.9,292.31,,,340.698
-4600,454.88,216.75,292.29,,,340.698
-4500,454.27,216.6,292.27,,,340.699
-4400,453.67,216.44,292.26,,,340.7
-4300,453.06,216.29,292.24,,,340.7
-4200,452.46,216.14,292.23,,,340.701
-4100,451.85,215.98,292.21,,,340.701
-4000,451.25,215.83,292.2,,,340.702
-3900,450.64,215.67,292.18,,,340.702
-3800,450.04,215.55,292.16,,,340.702
-3700,449.43,215.42,292.14,,,340.702
-3600,448.83,215.29,292.12,,,340.701
-3500,448.22,215.16,292.1,,,340.701
